sex,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Male,72,41172.0,40814.0,36773.90476190468,38950.0,42162.19047619044,44526.28571428565,44502.476190476096,46862.69955859568,57215.109437952415,53247.21886195366,51502.31110739581,51220.08165348947,51073.38967217,51369.47300151088,52792.29032773608,53722.85118900328,56009.09487221824,58484.02490569363,59674.81194870827,62179.6349071462,64183.67021989265,66305.18910174626,68286.88854072407,69665.97992515482,72022.19209376542,74487.44080515143,75082.98010823467,76155.11812277843,77186.03419834447,77092.50673013827,76811.53560018868,77747.77509648987,78701.30423802501,79248.8991879528,78948.78247856606,78336.6887874564,79088.55219415222,79607.30111187903,81099.61591420122,83117.52921227826
Male,34,149868.0,153372.8571428571,162373.80952380947,169110.4761904761,172330.95238095228,171535.5238095238,171753.4285714285,172807.1167501033,177342.14381021602,176461.64125676005,173261.62395832967,176607.22891961387,174489.87884035707,174838.01427898929,174439.26317265726,171631.90806747304,170126.71507112362,172361.97980455527,171850.6501039132,173261.27807580808,173781.76795222244,172430.878947284,172546.27710681467,171784.40381864802,170652.24787316407,170036.84959854864,172505.01409274503,174839.4118418927,176699.28352376752,179231.35168473498,182412.2496650659,186024.02683195964,186190.35176024085,188198.15347461659,190538.69814763364,191381.49912488047,188962.26051349822,187146.3456041704,186820.9127572284,187321.22799332952
Male,74,37674.0,38281.90476190468,38847.90476190468,38579.90476190468,34677.80952380947,36775.90476190468,39642.19047619044,41852.7217817384,42023.765701642,44272.92355523948,54023.29345040262,50348.99650733441,48737.91036754487,48496.27530046062,48376.713118458036,48684.677023717464,50043.70360700729,50944.77885056145,53114.64077979063,55470.20240438401,56627.934307646414,59022.22929622048,60939.83567875702,62968.30352613967,64881.19330490143,66214.90686036902,68480.229273315,70840.35554100649,71439.15809730408,72478.45303166946,73483.53167857682,73411.83797599589,73178.35088742903,74079.89865347021,75012.72852658486,75551.90221073246,75284.08274320344,74721.031254913,75456.13445920064,75969.04155555327
Female,52,93472.0,98100.09523809521,100676.09523809521,104556.28571428565,109538.38095238087,112488.38095238087,113840.57142857142,115492.67727516263,114395.210226685,114634.96368695825,114977.25948502228,113475.93474712281,114768.21046028927,114255.45517918744,113452.93782537029,113721.06708291764,114767.63019277385,116111.73190885126,117187.85498424483,119163.48970574269,125741.01762402999,128536.22379563702,129409.66660409168,129454.92545318928,128633.55890947221,128226.05463856758,130783.20341525489,131269.5093374285,131334.938720124,132642.31678046286,130895.33571179927,130127.75782521784,129876.86779459305,128272.1489430291,126536.38095956482,126486.10773227301,126071.04056950807,126397.06623173002,127244.93027274708,126465.18280275865
Male,33,155094.0,163754.95238095228,169511.61904761902,173664.0952380952,173408.66666666663,175587.4285714285,174100.95238095237,178794.2300443236,177900.61284529883,174392.89443586487,177923.44170965077,175746.0881474666,176071.25849210582,175641.02813710427,172754.38675159743,171264.69066388725,173630.32554443466,173121.63606246287,174602.53820957942,175118.29157752846,173748.35744202923,173887.2771049699,173129.68018038565,171986.07711834187,171336.9577386396,173863.39212813223,176240.478057116,178170.68818153007,180773.85885350505,184033.94175137265,187730.11608188198,187904.3458403286,189965.80994928826,192362.80773601902,193233.70974684143,190751.40048168367,188888.40633617048,188553.74292925128,189067.42825365643,186765.75680495863
Female,28,172952.0,170408.4761904761,173493.23809523805,173879.80952380947,173530.57142857142,174641.14285714284,168061.04761904763,165509.60126230243,165480.4258620176,162946.418054575,160741.10659851925,160710.2527107095,160408.74028839564,160863.9007274793,162308.61486826648,161195.62353966187,161272.92828352784,160240.6742539096,159362.89507033606,158439.72943586844,161275.6319586637,163983.78114328787,165693.5024287483,168632.45663668885,171774.60449770343,176378.1879826432,176768.44699119704,178819.59035969942,181636.904082774,183046.0286909158,179977.8777144228,177709.8214464318,177237.5318298979,177884.43063939462,175471.93900427886,175234.33829189543,175499.52711577626,175681.694413982,175809.50663820643,176004.3394127407
Female,69,49288.0,52752.09523809522,53988.19047619044,54308.28571428565,57610.380952380874,68020.57142857142,64512.57142857141,62967.59751071386,62963.74206828923,62072.8000798658,63424.30948378665,64395.24594169822,66148.08666999167,67064.02078076963,69561.1013058419,71503.76378074984,74145.9765368188,76408.77541181349,79638.20743303363,81587.25867690449,84262.23333811625,87833.86753424589,89753.91966802627,90852.12313844444,92055.4767170206,91390.11699414367,91473.83977269022,91765.66205867278,90633.26968320803,91748.95887652627,91309.82134115728,90559.41121680182,90527.08035628444,91194.97860409383,92030.7230121654,92768.67049367385,94303.8408965778,99107.35090736308,101331.24960233443,102004.77763659271
Male,12,93132.0,92874.09523809521,92980.28571428565,91636.19047619044,95232.38095238087,97952.66666666663,102968.66666666663,107288.01303914984,111486.84614132224,116000.87482289581,116527.18435823263,119757.73751987587,122782.6219671875,124431.69398673542,120924.1111245649,118282.59200853361,117775.98856316826,118722.46355474388,115789.18704399106,115803.63135610445,116227.01465138586,116560.50256079604,116822.8592118294,117153.88992658647,117514.40195099467,117841.10875716741,118120.72586114344,118396.88668516447,118671.91276516963,118942.847682222,119248.78391764546,119607.25119661824,120015.32226119582,120479.99472219405,121004.7031792044,121598.24326759622,122253.12453417404,122964.91500316607,123721.70547197721,124574.64657974523
Female,58,73640.0,75922.0,77398.19047619044,80832.28571428565,83302.4761904761,86624.66666666663,89543.0476190476,93595.47363004743,95852.71746228625,99176.36576364285,103612.04305840802,105969.12173580183,107224.89864006304,108706.26936418649,107762.61080842107,107898.13024341642,108216.98735062146,106810.21284325903,108056.19655936104,107532.85846219523,106695.79544771928,106789.11819212847,107684.75401564802,108812.7888217184,109756.08738872968,111579.69376215845,117525.71199963923,120144.05249738123,120940.35720574582,120949.24159898947,120252.83569900508,120019.0499481094,122394.25774588587,122839.26319451525,122907.19989144689,124117.3495615783,122555.12328705186,121897.76976220988,121674.92302416908,120210.19583808404
Female,73,45842.0,46278.0,45976.09523809522,42508.19047619044,46120.19047619044,49270.28571428565,50324.380952380874,50786.0743599039,53867.104094489056,63383.636057985845,60157.796418668455,58729.774044195045,58740.98062941003,57943.89393520761,59191.957326246644,60103.0365540848,61742.81521334264,62598.69858000164,64912.42633919423,66738.8877461982,69219.7645917761,71326.055952306,74326.09038662964,76189.09758069404,78683.93259786784,82008.69280205127,83817.46423156225,84878.65304296723,86017.84080267741,85448.22361198682,85540.67111140306,85843.16622389863,84815.54328535669,85899.95516805707,85503.42269930083,84806.58761247364,84767.36327959163,85396.02111890941,86173.06433411142,86874.38838334198
Female,78,37288.0,37180.09523809522,38696.19047619044,39330.19047619044,39488.28571428565,40870.380952380874,41122.28571428565,40646.69995842981,37867.41331216701,40867.37241555582,43883.53736366103,44936.31266659345,45435.925178436446,48178.55996245083,56698.73293851768,53905.287808067624,52660.62267937546,52701.38598734443,52036.493375950435,53176.512532267836,54020.497939721856,55518.91287939263,56315.8077572296,58407.65181524408,60099.866684005436,62377.75249354128,64293.53670916323,67015.75763277724,68773.63472051546,71055.42713959207,74079.6711666703,75761.24698525423,76786.34522963609,77859.5710092865,77421.68198573025,77543.47716396849,77873.9414590086,76997.13010008645,78048.8207196575,77724.02035986967
